登録番号	用途	農薬の種類	農薬の名称	略称	作物名	適用場所	適用病害虫雑草名	使用目的	希釈倍数使用量	散布液量	使用時期	本剤の使用回数	使用方法	くん蒸時間	くん蒸温度	適用土壌	適用地帯名	適用農薬名	混合数	有効成分①を含む農薬の総使用回数	有効成分②を含む農薬の総使用回数	有効成分③を含む農薬の総使用回数	有効成分④を含む農薬の総使用回数	有効成分⑤を含む農薬の総使用回数
21050	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｾﾞｵﾝｼﾞｬｽﾓﾒｰﾄ液剤	日本ｾﾞｵﾝ	日向夏			花芽抑制による樹勢の維持	2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21050	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｾﾞｵﾝｼﾞｬｽﾓﾒｰﾄ液剤	日本ｾﾞｵﾝ	温州みかん(苗木)			花芽抑制による樹勢の維持	1000～2000倍	50～250㍑/10a	11～1月	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21050	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｾﾞｵﾝｼﾞｬｽﾓﾒｰﾄ液剤	日本ｾﾞｵﾝ	温州みかん			花芽抑制による樹勢の維持	1000～2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21050	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｾﾞｵﾝｼﾞｬｽﾓﾒｰﾄ液剤	日本ｾﾞｵﾝ	温州みかん			落果防止	1000～2000倍	50～100㍑/10a	開花始め～満開10日後	1回	散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21050	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｾﾞｵﾝｼﾞｬｽﾓﾒｰﾄ液剤	日本ｾﾞｵﾝ	温州みかん			浮皮軽減	1000～2000倍	100～400㍑/10a	収穫予定日の3ｹ月前 但し､収穫45日前まで	1回	果実散布(ｼﾞﾍﾞﾚﾘﾝ1～5ppm液に加用)						1	3回以内				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	りんご			着色促進	500倍	200～700㍑/10a	収穫開始予定日の30～25日前 但し､収穫14日前まで	1回	立木全面散布						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	ぶどう(巨峰)			着色促進	500倍	200～700㍑/10a	満開後35～40日 但し､収穫30日前まで	1回	果房散布						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	かんきつ(温州みかん､清見､日向夏､ﾜｼﾝﾄﾝﾈｰﾌﾞﾙを除く)			花芽抑制による樹勢の維持	2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	かんきつ(温州みかん､清見､日向夏､ﾜｼﾝﾄﾝﾈｰﾌﾞﾙを除く)			落果防止	2000倍	50～100㍑/10a	開花始め～満開10日後	1回	散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	清見			花芽抑制による樹勢の維持	2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	清見			落果防止	1000～2000倍	50～100㍑/10a	開花始め～満開10日後	1回	散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	ﾜｼﾝﾄﾝﾈｰﾌﾞﾙ			花芽抑制による樹勢の維持	2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	日向夏			花芽抑制による樹勢の維持	2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	1回				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	温州みかん(苗木)			花芽抑制による樹勢の維持	1000～2000倍	50～250㍑/10a	11～1月	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	温州みかん			花芽抑制による樹勢の維持	1000～2000倍	50～250㍑/10a	収穫直後～収穫約1ｹ月後	1回	立木全面散布又は枝別散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	温州みかん			落果防止	1000～2000倍	50～100㍑/10a	開花始め～満開10日後	1回	散布(ｼﾞﾍﾞﾚﾘﾝ10ppm液に加用)						1	3回以内				
21051	植物成長調整剤	ﾌﾟﾛﾋﾄﾞﾛｼﾞｬｽﾓﾝ液剤	ｼﾞｬｽﾓﾒｰﾄ液剤	Meiji Seika	温州みかん			浮皮軽減	1000～2000倍	100～400㍑/10a	収穫予定日の3ｹ月前 但し､収穫45日前まで	1回	果実散布(ｼﾞﾍﾞﾚﾘﾝ1～5ppm液に加用)						1	3回以内				
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		いもち病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｲﾈﾐｽﾞｿﾞｳﾑｼ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｲﾈﾄﾞﾛｵｲﾑｼ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｳﾝｶ類		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｺﾌﾞﾉﾒｲｶﾞ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ﾆｶﾒｲﾁｭｳ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｲﾅｺﾞ類		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		ｲﾈﾂﾄﾑｼ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		白葉枯病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		緑化期～移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		もみ枯細菌病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21052	殺虫殺菌剤	ﾌｨﾌﾟﾛﾆﾙ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄﾌﾟﾘﾝｽ粒剤10	日本農薬	稲(箱育苗)		内穎褐変病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植当日	1回	育苗箱の上から均一に散布する｡						2	1回	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		いもち病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ｲﾈﾐｽﾞｿﾞｳﾑｼ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ｲﾈﾄﾞﾛｵｲﾑｼ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ﾂﾏｸﾞﾛﾖｺﾊﾞｲ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ｳﾝｶ類		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ｲﾈﾋﾒﾊﾓｸﾞﾘﾊﾞｴ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		ｲﾈｱｻﾞﾐｳﾏ		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		白葉枯病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		もみ枯細菌病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植2日前～移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21053	殺虫殺菌剤	ｲﾐﾀﾞｸﾛﾌﾟﾘﾄﾞ･ﾁｱｼﾞﾆﾙ粒剤	ﾌﾞｲｹﾞｯﾄｱﾄﾞﾏｲﾔｰ粒剤	日本農薬	稲(箱育苗)		内穎褐変病		育苗箱（30×60×3cm､使用土壌約5㍑）1箱当り50g		移植当日	1回	育苗箱中の苗の上から均一に散布する						2	3回以内(移植時までの処理は1回以内､本田での散布は2回以内)	3回以内(育苗箱散布及び側条施用は合計1回以内､本田での散布は2回以内)			
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし		ｱﾌﾞﾗﾑｼ類		2000倍	200～700㍑/10a	収穫30日前まで	1回	散布						1	1回				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし		ﾆｾﾅｼｻﾋﾞﾀﾞﾆ		2000倍	200～700㍑/10a	収穫30日前まで	1回	散布						1	1回				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし		ｱｻﾞﾐｳﾏ類		2000倍	200～700㍑/10a	収穫30日前まで	1回	散布						1	1回				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし		ｸﾜｺﾅｶｲｶﾞﾗﾑｼ		2000倍	200～700㍑/10a	収穫30日前まで	1回	散布						1	1回				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし(苗木)		ｱﾌﾞﾗﾑｼ類		2000倍	100～700㍑/10a	育苗期	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし(苗木)		ﾆｾﾅｼｻﾋﾞﾀﾞﾆ		2000倍	100～700㍑/10a	育苗期	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	なし(苗木)		ｱｻﾞﾐｳﾏ類		2000倍	100～700㍑/10a	育苗期	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾐｶﾝｻﾋﾞﾀﾞﾆ		2000～3000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｱﾌﾞﾗﾑｼ類		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾁｬﾉﾎｺﾘﾀﾞﾆ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｶﾈﾀﾀｷ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｱｻﾞﾐｳﾏ類		1000～2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｺﾞﾏﾀﾞﾗｶﾐｷﾘ		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｺﾅｶｲｶﾞﾗﾑｼ類		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ｺﾅｼﾞﾗﾐ類		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾐｶﾝｷｼﾞﾗﾐ		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾖﾓｷﾞｴﾀﾞｼｬｸ		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾖｺﾊﾞｲ類		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	かんきつ		ﾐｶﾝﾊﾞｴ成虫		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	すもも		ｱﾌﾞﾗﾑｼ類		2000倍	200～700㍑/10a	収穫14日前まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	もも		ｼﾝｸｲﾑｼ類		1000～2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	もも		ｱﾌﾞﾗﾑｼ類		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	もも		ﾓﾓﾊﾓｸﾞﾘｶﾞ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	もも		ﾓﾓｻﾋﾞﾀﾞﾆ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	もも		ｱｻﾞﾐｳﾏ類		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	ﾈｸﾀﾘﾝ		ｼﾝｸｲﾑｼ類		1000～2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	ﾈｸﾀﾘﾝ		ｱﾌﾞﾗﾑｼ類		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	ﾈｸﾀﾘﾝ		ﾓﾓﾊﾓｸﾞﾘｶﾞ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	ﾈｸﾀﾘﾝ		ﾓﾓｻﾋﾞﾀﾞﾆ		2000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	ﾈｸﾀﾘﾝ		ｱｻﾞﾐｳﾏ類		1000倍	200～700㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	さやえんどう		ﾅﾓｸﾞﾘﾊﾞｴ		1000～2000倍	100～300㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
21055	殺虫剤	ﾄﾙﾌｪﾝﾋﾟﾗﾄﾞ水和剤	日農ﾊﾁﾊﾁﾌﾛｱﾌﾞﾙ	日本農薬	さやえんどう		うどんこ病		1000倍	100～300㍑/10a	収穫前日まで	2回以内	散布						1	2回以内				
